female,age,college,nhhld,inc2019,pab2019,emp2020
0,22,0,5,17624.012,5150,1
1,30,0,5,74029.805,0,0
0,51,1,5,13565.972,5150,1
1,41,1,5,54328.559,0,0
1,19,1,5,63912.695,0,0
0,20,0,5,20514.797,5150,0
0,26,0,5,66185.578,0,0
1,48,0,5,19904.986,5150,1
0,36,1,5,31011.385,0,0
0,52,1,5,39712.652,0,1
1,47,0,5,49185.602,0,0
1,35,1,5,31904.99,0,1
1,30,0,5,28653.34,0,1
0,27,1,5,39213.355,0,1
1,50,0,5,76443.016,0,1
1,50,1,5,41673.906,0,1
0,25,0,5,27757.152,0,1
1,21,1,5,30868.779,0,0
0,53,0,5,35648.504,0,1
0,32,1,5,69300.789,0,1
0,31,0,5,73652.211,0,0
0,48,1,5,33129.781,0,0
1,29,0,5,57053.355,0,1
0,21,1,5,48017.313,0,1
0,40,0,5,31613.41,0,0
1,35,0,5,89621.188,0,1
0,31,0,5,30158.967,0,1
1,47,0,5,164015.19,0,1
1,23,0,5,113231.95,0,1
1,24,0,5,45586.609,0,0
0,33,0,5,51346.625,0,1
0,31,1,5,14715.993,5150,1
1,44,1,5,32704.047,0,0
0,21,0,5,41171.816,0,1
0,32,0,5,34282.375,0,1
1,45,1,5,17988.18,5150,1
0,54,0,5,23752.391,5150,0
1,23,1,5,54588.395,0,0
1,22,1,5,46187.707,0,1
1,33,0,5,27299.469,0,0
0,53,0,5,28534.664,0,0
1,50,1,5,98374.063,0,1
0,45,0,5,78345.117,0,1
0,27,0,5,57983.988,0,0
0,29,1,5,34021.035,0,1
0,19,0,5,40388.961,0,0
0,50,0,5,61696.977,0,1
0,52,0,5,47743.293,0,0
0,43,0,5,16351.486,5150,0
1,32,0,5,71685.867,0,1
1,33,0,5,40965.414,0,1
0,43,1,5,41249.633,0,0
0,27,0,5,43429.617,0,0
1,36,1,5,27619.922,0,0
1,49,1,5,22382.572,5150,1
1,35,0,5,63292.793,0,1
0,32,0,5,25656.094,5150,0
0,39,1,5,35580.203,0,0
0,38,0,5,136239.33,0,1
1,20,1,5,35307.656,0,0
0,53,1,5,64111.523,0,1
0,40,0,5,32982.969,0,1
1,54,1,5,68539.219,0,0
0,25,1,5,35773.73,0,0
1,54,0,5,22744.502,5150,0
1,20,1,5,16165.132,5150,1
0,37,0,5,21180.182,5150,1
0,28,0,5,48021.48,0,1
1,43,1,5,35646.16,0,1
0,46,1,5,34836.527,0,1
0,43,1,5,28408.92,0,0
1,24,1,5,30020.482,0,0
1,22,0,5,72641.43,0,1
1,38,0,5,32692.916,0,1
1,30,0,5,38966.199,0,0
0,41,1,5,60549.77,0,1
0,35,1,5,90714.891,0,0
0,53,0,5,66095.188,0,0
1,18,1,5,31542.068,0,0
1,35,0,5,13688.261,5150,1
0,29,1,5,145199.55,0,1
0,26,0,5,26143.607,0,0
1,26,1,5,95193.5,0,0
1,23,1,5,121413.91,0,1
1,28,1,5,29093.158,0,0
1,24,0,5,22549.711,5150,0
1,36,0,5,41428.539,0,0
1,50,0,5,112964.9,0,0
1,42,0,5,36051.797,0,0
1,36,1,5,45328.277,0,1
0,53,0,5,35831.059,0,0
1,37,1,5,44532.848,0,1
1,21,1,5,44873.223,0,0
1,19,0,5,31334.893,0,1
1,25,0,5,27054.906,0,1
1,46,1,5,25107.559,5150,1
1,33,1,5,22776.02,5150,1
1,53,0,5,57213.438,0,0
0,53,0,5,36467.199,0,0
0,33,1,5,30086.201,0,1
1,50,0,5,47273.641,0,1
0,30,1,5,19340.23,5150,1
0,35,1,5,49501.023,0,1
0,24,0,5,46548.188,0,1
0,21,1,5,62405.371,0,1
0,28,0,5,39000.18,0,0
1,48,1,5,33643.734,0,1
1,34,0,5,48757.012,0,0
1,32,0,5,48666.285,0,1
1,27,0,5,46269.754,0,1
1,19,1,5,51966.598,0,1
1,26,1,5,42708.254,0,0
1,34,0,5,88154.695,0,1
0,24,1,5,18272.949,5150,1
0,49,1,5,34574.559,0,1
1,49,0,5,50537.941,0,1
1,49,1,5,45074.418,0,1
1,31,0,5,45081.77,0,0
1,35,0,5,32575.305,0,1
0,36,0,5,31816.875,0,0
0,21,1,5,12396.093,5150,0
0,47,1,5,33040.645,0,0
0,26,1,5,59237.566,0,0
0,49,1,5,23111.293,5150,0
1,38,1,5,60754.996,0,0
0,46,1,5,36750.656,0,1
1,41,0,5,49791.777,0,1
0,52,1,5,72356.156,0,0
1,35,0,5,21239.934,5150,0
0,21,0,5,41834.738,0,0
0,52,0,5,38593.52,0,1
1,25,0,5,31172.066,0,0
1,34,0,5,44860.77,0,1
0,34,1,5,55887.609,0,0
1,18,0,5,23610.18,5150,0
0,22,0,5,57974.035,0,0
0,23,1,5,31736.869,0,0
0,30,0,5,38715.539,0,0
1,31,0,5,44939.688,0,0
0,32,0,5,38294.059,0,0
1,25,0,5,29444.072,0,1
0,42,0,5,41025.621,0,1
0,33,1,5,30197.361,0,0
0,45,1,5,36699.559,0,0
1,25,0,5,86331.484,0,1
1,33,0,5,31282.641,0,0
0,53,1,5,38242.273,0,1
1,51,1,5,17218.791,5150,0
0,26,0,5,36589.859,0,0
0,49,1,5,25199.217,5150,1
1,26,0,5,63992.836,0,1
0,22,0,5,28076.633,0,1
0,52,0,5,23795.174,5150,0
1,48,0,5,34472.559,0,0
0,29,1,5,18421.203,5150,0
0,38,1,5,46823.113,0,1
0,39,1,5,52681.355,0,0
0,42,0,5,52885.527,0,0
0,43,1,5,22149.525,5150,0
1,38,0,5,71627.031,0,0
0,23,1,5,32556.174,0,1
1,29,1,5,100574.48,0,1
1,31,0,5,56681.156,0,0
0,39,0,5,21795.297,5150,1
0,47,0,5,38088.676,0,0
1,37,0,5,47510.469,0,1
0,24,1,5,82324.125,0,1
0,38,0,5,18461.248,5150,0
0,41,0,5,21347.031,5150,0
0,45,0,5,30126.715,0,1
1,28,1,5,65618.242,0,0
0,48,1,5,36275.004,0,1
1,20,0,5,36403.125,0,1
1,43,1,5,96437.758,0,0
1,37,0,5,19027.789,5150,1
1,36,0,5,31193.209,0,1
0,47,1,5,78630.531,0,1
1,19,1,5,20281.361,5150,0
0,37,0,5,41449.09,0,0
1,24,0,5,42281.758,0,1
0,41,0,5,101398.49,0,1
1,20,1,5,15256.705,5150,1
0,34,0,5,36254.289,0,0
0,34,0,5,49900.352,0,0
0,26,1,5,53445.43,0,1
1,36,0,5,44701.941,0,0
1,22,0,5,26534.299,0,1
0,33,1,5,32638.025,0,1
0,52,0,5,60315.836,0,0
0,37,0,5,83512.313,0,0
1,49,0,5,108252.24,0,1
0,22,0,5,30562.119,0,0
0,42,0,5,26000.961,0,1
0,48,1,5,36954.324,0,1
0,40,1,5,32178.969,0,0
1,21,1,5,28805.236,0,0
0,41,1,5,49644.508,0,0
0,52,1,5,61829.918,0,0
1,19,1,5,51308.004,0,0
0,45,1,5,21108.535,5150,0
1,51,1,5,14887.075,5150,1
0,42,0,5,34784.172,0,0
0,39,1,5,31993.016,0,0
1,33,1,5,40533.277,0,1
0,40,0,5,40061.012,0,1
0,32,0,5,126614.26,0,0
0,46,1,5,47101.059,0,0
1,39,0,5,56339.75,0,0
1,38,1,5,36089.121,0,0
0,23,1,5,24042.418,5150,0
0,37,1,5,17062.713,5150,1
0,34,0,5,93970.664,0,1
0,26,1,5,33564.512,0,0
0,41,0,5,72140.289,0,0
0,22,1,5,48999.496,0,1
1,19,0,5,36419.758,0,0
1,19,0,5,40341.883,0,1
1,26,0,5,36273.793,0,0
0,38,0,5,36777.375,0,0
0,49,0,5,73895.078,0,0
0,25,1,5,113787.5,0,0
0,25,0,5,43467.242,0,0
0,51,0,5,9477.2334,5150,0
0,24,0,5,69347.664,0,0
0,36,1,5,31086.211,0,0
0,54,1,5,35028.449,0,0
0,51,0,5,40019.922,0,0
1,54,1,5,46756.094,0,1
1,54,0,5,46704.219,0,1
0,28,1,5,10064.073,5150,0
0,48,0,5,48927.262,0,0
0,33,1,5,27481.797,0,0
1,32,0,5,41048.242,0,0
0,29,0,5,24754.844,5150,0
0,43,1,5,53904.125,0,1
1,30,0,5,31283.209,0,1
1,29,0,5,105521.34,0,1
0,28,0,5,49520.477,0,1
1,31,1,5,40100.766,0,1
1,46,1,5,60623.844,0,0
0,28,0,5,8891.7178,5150,1
0,19,0,5,17275.307,5150,1
0,26,1,5,64232.941,0,0
0,21,0,5,161173.44,0,1
0,50,0,5,25849.525,0,1
0,41,1,5,78647.102,0,0
1,48,0,5,76315.836,0,0
1,24,0,5,32797.563,0,0
0,33,0,5,107572.3,0,0
0,48,0,5,54428.027,0,1
1,49,0,5,41925.484,0,1
0,39,0,5,71350.578,0,1
0,39,1,5,33183.852,0,0
0,34,0,5,15694.268,5150,1
1,42,0,5,39211,0,1
1,48,0,5,17443.904,5150,0
1,48,0,5,25980.611,0,1
1,18,1,5,29056.641,0,1
1,39,0,5,74834.047,0,1
0,25,1,5,49925.25,0,0
0,40,0,5,101741.59,0,0
0,37,0,5,68705.508,0,0
1,42,1,5,77083.43,0,1
0,42,1,5,54125.992,0,1
0,27,1,5,75451.117,0,0
0,41,1,5,21192.547,5150,1
0,29,0,5,26773.695,0,0
0,39,1,5,28198.379,0,0
0,53,0,5,60891.887,0,0
0,21,1,5,74525.234,0,0
0,31,0,5,44508.816,0,0
0,35,0,5,29366.871,0,0
0,29,1,5,42754.102,0,1
1,52,0,5,38851.207,0,0
0,47,0,5,20835.035,5150,1
0,33,1,5,18918.158,5150,1
0,44,1,5,25492.537,5150,1
1,19,1,5,23884.297,5150,0
1,48,0,5,51968.434,0,1
1,31,1,5,35713.465,0,0
1,52,1,5,35898.609,0,0
0,34,0,5,47398.234,0,1
1,36,0,5,15521.087,5150,1
0,43,0,5,51857.535,0,1
1,40,0,5,76231.094,0,0
0,52,1,5,41363.242,0,0
1,43,0,5,27728.738,0,1
0,50,1,5,10789.352,5150,0
1,50,0,5,36265.699,0,1
1,48,0,5,48974.922,0,0
0,38,1,5,49405.566,0,0
0,45,0,5,35615.27,0,0
0,40,0,5,15617.822,5150,0
1,33,0,5,24098.039,5150,1
1,28,0,5,22566.879,5150,0
0,52,1,5,42312.176,0,0
0,35,1,5,146865.17,0,0
0,18,1,5,16702.797,5150,1
1,39,1,5,24763.156,5150,0
0,38,0,5,43407.133,0,0
1,38,1,5,44356.777,0,1
1,18,1,5,45943.93,0,0
1,52,0,5,20281.652,5150,0
0,45,0,5,43149.094,0,1
1,47,1,5,18672.221,5150,1
0,52,0,5,23894.867,5150,0
1,19,1,5,68588.391,0,0
0,43,0,5,55519.629,0,0
1,24,0,5,33939.762,0,0
0,37,0,5,120956.94,0,1
1,21,0,5,30103.164,0,0
1,38,0,5,110569.49,0,1
0,44,1,5,18797.736,5150,0
0,43,1,5,45331.305,0,1
0,51,1,5,55155.855,0,0
1,39,1,5,15824.284,5150,0
1,44,1,5,52769.805,0,0
1,51,0,5,86644.336,0,1
1,48,0,5,58030.184,0,1
1,51,1,5,40070.906,0,0
0,38,0,5,41765.059,0,1
1,23,0,5,61864.008,0,1
0,20,0,5,81833.875,0,0
1,32,0,5,18097.236,5150,0
0,20,1,5,19991.926,5150,1
0,21,1,5,22517.82,5150,1
1,30,0,5,19858.324,5150,1
1,42,0,5,53719.121,0,0
1,51,1,5,37367.934,0,1
0,39,1,5,25870.686,0,1
1,32,0,5,23194.248,5150,1
1,21,0,5,19842.326,5150,1
0,24,1,5,23793.631,5150,1
0,38,1,5,16821.201,5150,1
1,29,1,5,30011.436,0,1
1,22,1,5,25140.672,5150,0
0,37,1,5,89342.648,0,1
0,42,0,5,30019.795,0,1
0,40,0,5,52293.477,0,0
0,31,0,5,39667.117,0,1
1,39,0,5,78696.469,0,1
0,50,1,5,86956.742,0,0
0,32,0,5,153538.36,0,1
1,51,0,5,79348.648,0,0
1,24,0,5,35453.422,0,0
1,37,1,5,25521.559,5150,1
1,20,0,5,29395.002,0,1
0,41,1,5,30587.02,0,1
0,44,0,5,25049.99,5150,0
1,21,0,5,32069.018,0,1
1,26,0,5,60463.676,0,0
1,20,0,5,30185.268,0,1
1,38,1,5,35045.457,0,1
1,48,1,5,50069.484,0,0
0,42,0,5,37692.777,0,0
0,39,0,5,71351.797,0,0
1,46,0,5,37241.035,0,1
1,22,0,5,92574.422,0,0
0,42,1,5,29313.119,0,1
0,22,0,5,74554.164,0,0
1,32,1,5,13792.094,5150,0
0,25,0,5,79402.164,0,1
1,49,0,5,33079.645,0,1
0,20,1,5,25580.502,5150,0
1,50,0,5,57444.266,0,0
1,34,1,5,17412.873,5150,1
0,53,0,5,25192.777,5150,1
0,29,0,5,90537.625,0,0
0,28,0,5,23223.951,5150,1
1,52,0,5,55560.891,0,1
0,28,1,5,41370.305,0,0
1,51,1,5,168371.3,0,0
0,51,0,5,62009.492,0,1
0,39,0,5,45113.512,0,1
0,53,0,5,52206.574,0,1
1,23,1,5,68391.719,0,1
0,28,1,5,67534.555,0,1
1,43,0,5,25368.293,5150,0
0,40,0,5,59204.699,0,0
0,22,0,5,42042.195,0,0
0,32,1,5,35606.168,0,0
1,24,0,5,21939.484,5150,0
0,47,1,5,37030.313,0,1
1,50,0,5,25554.973,5150,0
1,30,0,5,7333.6982,5150,1
1,50,0,5,15178.829,5150,0
0,42,1,5,32739.998,0,0
0,26,1,5,42707.684,0,0
0,30,1,5,58030.57,0,0
1,34,0,5,44235.496,0,0
1,37,0,5,17532.314,5150,0
1,46,0,5,23463.246,5150,1
0,30,0,5,40771.434,0,0
1,25,0,5,21216.205,5150,1
0,47,0,5,27106.895,0,1
1,48,0,5,23899.449,5150,0
0,42,1,5,34416.125,0,1
0,20,0,5,28941.014,0,1
0,51,0,5,29334.121,0,0
0,38,0,5,36696.371,0,0
0,33,1,5,17319.416,5150,0
0,42,1,5,31192.674,0,0
1,40,0,5,44472.496,0,0
0,47,1,5,45187.789,0,1
1,35,1,5,11584.263,5150,0
1,26,1,5,18474.105,5150,1
0,30,0,5,46677.367,0,1
0,30,1,5,27131.154,0,1
1,32,1,5,67926.313,0,1
1,51,0,5,39377.16,0,0
1,38,0,5,48061.203,0,0
0,22,0,5,15994.563,5150,1
1,29,0,5,23441.193,5150,0
1,28,0,5,49835.055,0,0
0,23,0,5,46501.953,0,1
1,44,1,5,47614.887,0,0
0,27,1,5,44530.344,0,0
0,50,0,5,76538.43,0,1
0,42,1,5,99183.922,0,1
1,39,1,5,41705.672,0,1
0,46,0,5,40457.313,0,0
0,22,0,5,54899.184,0,0
0,49,0,5,49252.16,0,1
0,40,1,5,46551.914,0,1
0,42,0,5,74962.328,0,1
0,24,0,5,15389.612,5150,0
0,31,0,5,31080.578,0,1
1,25,0,5,63316.699,0,0
1,24,1,5,42624.23,0,0
1,46,0,5,31742.471,0,0
1,54,0,5,47143.797,0,0
1,34,0,5,47275.848,0,1
1,49,1,5,50718.52,0,0
0,46,1,5,30071.803,0,0
0,28,0,5,39777.277,0,1
0,44,1,5,43998.078,0,1
0,41,1,5,40072.055,0,0
1,49,0,5,51429.301,0,1
1,34,1,5,21100.465,5150,1
1,20,1,5,70813.484,0,0
1,34,1,5,56921.348,0,1
0,20,0,5,36680.418,0,1
1,44,0,5,31446.676,0,0
1,36,1,5,41725.445,0,0
0,33,0,5,40033.094,0,0
1,48,0,5,52170.141,0,1
1,22,0,5,218620.48,0,1
0,21,1,5,57003.754,0,0
0,35,0,5,15352.335,5150,1
1,22,1,5,79116.367,0,0
0,37,1,5,24756.639,5150,0
1,48,1,5,42551.449,0,0
0,31,0,5,52014.695,0,1
0,25,0,5,39288.035,0,0
1,19,0,5,87496.367,0,0
1,38,0,5,25665.051,5150,1
1,22,0,5,20762.934,5150,1
0,30,1,5,63971.723,0,1
1,49,0,5,46697.582,0,1
1,34,0,5,40327.688,0,0
1,37,1,5,34254.008,0,1
1,41,0,5,54037.898,0,0
1,48,1,5,53292.59,0,0
1,25,1,5,51058.719,0,0
0,22,0,5,35776.633,0,1
0,34,0,5,64591.066,0,0
1,48,1,5,59812.219,0,1
0,43,0,5,128427.98,0,0
1,54,0,5,63684.777,0,0
0,37,0,5,27801.289,0,0
1,25,0,5,43225.867,0,1
1,37,0,5,32855.32,0,1
1,29,0,5,43116.473,0,0
0,52,1,5,17951.916,5150,0
1,19,0,5,12480.55,5150,0
0,25,0,5,12051.266,5150,1
1,30,0,5,18907.391,5150,1
0,39,0,5,63932.871,0,0
0,33,0,5,77113.133,0,1
0,20,0,5,76812.719,0,0
0,44,0,5,65166.051,0,0
0,48,0,5,45454.723,0,1
0,42,1,5,24938.746,5150,1
0,25,0,5,38486.086,0,0
0,53,0,5,97220.828,0,0
1,44,0,5,50770.688,0,0
0,24,0,5,36719.582,0,1
1,30,0,5,51681.23,0,1
1,22,0,5,30496.988,0,0
0,22,0,5,36329.98,0,0
0,40,0,5,18462.375,5150,1
0,25,0,5,69756.328,0,0
0,42,1,5,70965.055,0,0
1,27,1,5,70522.273,0,0
1,41,0,5,46648.488,0,0
1,36,0,5,27637.523,0,0
0,37,1,5,46524.133,0,1
1,51,1,5,25674.721,5150,0
0,29,0,5,31047.873,0,1
0,34,1,5,84127.906,0,0
0,52,0,5,20597.623,5150,0
0,43,0,5,34108.133,0,0
0,40,0,5,77868.539,0,0
0,45,0,5,75989.461,0,1
0,36,0,5,35569.754,0,0
0,20,0,5,25871.92,0,1
1,29,1,5,34880.406,0,0
0,43,1,5,27722.285,0,0
0,30,1,5,35464.242,0,1
1,20,1,5,27995.992,0,1
0,23,0,5,27649.07,0,0
0,21,0,5,76869.875,0,0
0,41,0,5,66530.789,0,0
0,20,1,5,123616.38,0,0
1,20,0,5,15699.237,5150,0
1,25,0,5,95002.953,0,0
1,52,0,5,17338.604,5150,1
1,32,1,5,33028.832,0,0
1,53,1,5,53139.777,0,0
0,38,0,5,47621.336,0,1
0,53,1,5,89071.516,0,0
0,41,0,5,44931.074,0,0
1,24,0,5,27706.955,0,0
0,51,1,5,52589.645,0,0
1,35,0,5,19152.244,5150,0
1,24,1,5,30139.963,0,0
1,27,0,5,50481.535,0,0
1,38,1,5,37595.883,0,1
0,50,1,5,11042.307,5150,1
0,29,0,5,26520.916,0,0
1,51,0,5,44492.434,0,1
0,36,1,5,81905.711,0,0
1,23,0,5,22488.699,5150,0
0,53,0,5,28258.924,0,1
1,30,0,5,69862.578,0,0
0,44,1,5,27698.502,0,0
1,45,0,5,17024.84,5150,1
1,41,0,5,26301.732,0,1
0,39,0,5,21440.906,5150,0
1,38,0,5,30583.84,0,0
0,38,1,5,15603.649,5150,0
0,40,0,5,21224.139,5150,0
1,18,0,5,55381.078,0,0
1,45,1,5,32975.199,0,0
0,49,0,5,25594.631,5150,1
1,42,1,5,78255.289,0,0
1,22,0,5,16856.547,5150,0
0,54,0,5,23551.574,5150,0
0,30,0,5,62634.027,0,1
1,29,1,5,36590.066,0,0
0,23,1,5,51339.574,0,0
0,20,1,5,30881.234,0,1
0,50,0,5,22275.016,5150,1
1,26,0,5,40773.805,0,0
0,53,1,5,57863.457,0,0
0,41,1,5,134996.42,0,0
0,20,0,5,51283.398,0,1
1,53,1,5,15268.146,5150,1
1,27,0,5,82931.984,0,1
1,34,1,5,35961.453,0,0
0,35,0,5,33022.375,0,0
0,29,1,5,32959.449,0,0
0,27,1,5,19700.195,5150,0
0,21,0,5,47435.949,0,1
0,26,0,5,38827.797,0,0
1,49,1,5,34817.527,0,0
1,28,0,5,51754.523,0,0
0,32,0,5,40146.297,0,0
0,29,1,5,79890.414,0,0
0,23,0,5,36167.23,0,1
0,40,0,5,42082.551,0,1
0,43,1,5,51263.496,0,0
1,25,0,5,34946.668,0,0
0,53,1,5,26336.572,0,0
1,21,1,5,34793.461,0,0
1,46,0,5,23601.715,5150,1
0,40,0,5,27087.746,0,0
0,34,1,5,27956.639,0,0
0,48,0,5,28632.988,0,0
1,39,0,5,39556.242,0,1
0,44,0,5,58364.855,0,1
1,27,1,5,26091.451,0,0
0,35,1,5,17836.537,5150,1
1,25,0,5,47808.813,0,0
0,49,0,5,40179.199,0,1
0,47,0,5,54295.359,0,0
0,21,1,5,54430.777,0,1
1,47,0,5,87690,0,1
1,50,0,5,81222.828,0,0
0,31,1,5,92251.063,0,1
1,25,0,5,25625.014,5150,0
0,40,1,5,26972.313,0,0
1,30,0,5,33289.816,0,0
1,25,1,5,53112.418,0,1
0,50,0,5,40332.766,0,0
1,27,0,5,65190.727,0,1
0,40,0,5,49775.73,0,1
1,41,0,5,11565.177,5150,1
1,41,0,5,41741.406,0,1
0,46,0,5,58883.008,0,0
0,43,1,5,19091.025,5150,0
0,53,0,5,39908.102,0,1
1,21,0,5,52624.965,0,0
1,48,1,5,76495.813,0,0
0,25,1,5,73136.914,0,0
0,32,0,5,57809.676,0,0
0,44,0,5,18012.143,5150,1
1,23,0,5,53485.406,0,0
1,45,1,5,53856.34,0,1
1,21,0,5,68714.031,0,1
1,45,0,5,42400.273,0,1
0,30,1,5,58345.043,0,0
0,37,1,5,43934.512,0,1
1,42,0,5,34785.965,0,0
0,47,0,5,41297.066,0,0
0,50,0,5,39386.285,0,1
1,42,0,5,29253.635,0,0
0,20,0,5,64839.418,0,0
0,31,1,5,52044.316,0,1
0,28,1,5,29543.475,0,1
0,21,1,5,48188.563,0,0
1,37,0,5,54796.453,0,0
0,30,0,5,40411.539,0,1
0,34,0,5,25011.605,5150,0
1,20,0,5,114044.87,0,1
0,43,1,5,38874.891,0,0
0,25,0,5,34686.086,0,0
1,26,0,5,104756.1,0,1
1,29,0,5,60331.313,0,1
1,52,0,5,39997.488,0,0
0,37,1,5,41130.258,0,0
0,45,1,5,50410.91,0,0
0,28,0,5,41958.523,0,0
1,34,1,5,35603.758,0,1
0,27,1,5,71482.297,0,0
0,38,0,5,44277.195,0,0
1,22,0,5,97601.344,0,0
0,47,0,5,34147.906,0,1
1,43,0,5,18470.775,5150,1
0,41,0,5,15366.924,5150,1
0,28,0,5,33540.227,0,0
1,25,1,5,53196.516,0,1
0,28,1,5,34554.813,0,0
1,51,0,5,57050.473,0,0
1,22,0,5,41861.238,0,0
0,19,0,5,31973.646,0,1
0,32,1,5,28397.623,0,1
0,42,1,5,53259.156,0,0
1,49,0,5,26880.229,0,1
0,22,0,5,34033.691,0,1
1,50,0,5,10928.596,5150,1
1,33,0,5,37764.309,0,1
0,49,1,5,26471.541,0,0
0,41,0,5,40584.371,0,0
0,22,0,5,56307.199,0,0
1,42,0,5,63737.941,0,0
0,47,0,5,30800.234,0,1
0,31,0,5,47773.262,0,1
0,49,0,5,23930.102,5150,1
0,32,0,5,28338.727,0,0
0,49,1,5,19659.92,5150,1
0,31,0,5,15140.878,5150,0
0,21,1,5,130318.24,0,0
0,19,0,5,39961.801,0,0
0,19,0,5,26226.189,0,0
0,36,0,5,43734.816,0,1
0,47,0,5,47800.059,0,0
0,31,0,5,90341.836,0,0
0,51,0,5,94321.008,0,0
0,23,0,5,101460.3,0,0
1,41,1,5,23494.93,5150,1
1,23,0,5,68269.344,0,0
0,54,0,5,21075.607,5150,0
0,40,1,5,86281.852,0,1
1,22,0,5,17077.43,5150,0
1,51,0,5,64437.316,0,1
1,38,1,5,94709.766,0,0
1,44,0,5,75435.578,0,1
0,44,0,5,15372.729,5150,0
0,53,0,5,24806.529,5150,1
0,18,0,5,78534.898,0,0
1,51,1,5,37139.527,0,1
1,52,0,5,36812.641,0,0
0,46,0,5,57964.309,0,0
1,26,0,5,42319.883,0,1
0,23,0,5,112287.36,0,0
1,25,1,5,53294.773,0,1
0,42,0,5,23476.139,5150,1
0,20,0,5,136133.86,0,1
0,22,1,5,64134.027,0,1
0,42,0,5,40817.77,0,0
0,52,0,5,28720.531,0,0
1,42,1,5,48030.688,0,0
0,34,0,5,53864.094,0,0
1,48,0,5,16830.17,5150,1
0,31,0,5,23805.457,5150,1
1,36,0,5,33313.824,0,1
0,33,0,5,44778.105,0,0
1,51,1,5,94750.508,0,1
0,38,1,5,9245.8262,5150,1
0,33,0,5,48576.516,0,0
1,21,0,5,21066.002,5150,0
0,46,0,5,24124.826,5150,1
1,27,0,5,19996.426,5150,1
0,33,1,5,50065.664,0,0
1,38,0,5,38470.785,0,0
0,32,0,5,44537.223,0,0
1,53,1,5,26214.713,0,0
0,49,0,5,19028.279,5150,1
0,25,1,5,43412.02,0,0
0,27,1,5,27858.113,0,1
1,23,0,5,32390.18,0,1
1,52,0,5,52620.25,0,0
0,45,0,5,9780.2832,5150,1
0,45,0,5,48647.398,0,1
1,52,0,5,26399.438,0,0
0,36,1,5,39098.195,0,0
0,52,1,5,29443.934,0,0
0,34,1,5,39593.531,0,0
0,36,0,5,54074.656,0,0
0,27,1,5,51394.391,0,0
1,27,0,5,38831.574,0,1
0,40,0,5,14519.809,5150,0
1,26,0,5,33340.301,0,0
1,23,0,5,32244.186,0,1
1,52,1,5,56395.332,0,1
0,44,0,5,45411.914,0,0
1,32,0,5,61602.672,0,0
1,45,0,5,34418.293,0,0
0,19,0,5,28515.621,0,1
1,39,1,5,92301.664,0,1
0,40,0,5,15624.079,5150,0
0,39,0,5,39152.859,0,1
1,49,0,5,47299.434,0,0
0,28,0,5,30889.158,0,0
1,19,1,5,48835.563,0,1
0,24,1,5,16811.594,5150,1
0,25,0,5,46658.008,0,0
0,18,1,5,21339.113,5150,0
0,29,0,5,75645.219,0,1
1,23,0,5,55883.559,0,1
1,44,0,5,20629.588,5150,0
1,53,0,5,19457.039,5150,0
1,48,1,5,23084.793,5150,0
1,46,0,5,80159.047,0,0
0,21,0,5,48392.07,0,1
0,34,1,5,65662.188,0,1
0,52,0,5,47934.82,0,0
0,29,1,5,28709.221,0,0
1,54,0,5,12504.079,5150,0
0,23,0,5,77160.578,0,0
1,29,1,5,40132.137,0,1
1,26,0,5,13387.25,5150,0
0,33,1,5,31260.871,0,0
1,48,0,5,28416.289,0,0
1,22,0,5,69159.5,0,1
0,42,0,5,22516.125,5150,0
0,36,0,5,67747.5,0,1
0,54,1,5,42224.34,0,1
0,27,1,5,61290.332,0,1
1,22,1,5,40826.41,0,1
1,46,1,5,55980.906,0,1
1,23,0,5,104108.14,0,0
0,46,0,5,54193.758,0,0
0,45,0,5,14689.829,5150,1
0,43,0,5,39554.809,0,0
0,38,0,5,76835.578,0,1
1,35,0,5,37993.59,0,0
0,30,1,5,28154.875,0,1
0,38,0,5,19832.244,5150,0
1,46,0,5,16946.244,5150,0
1,52,0,5,25031.482,5150,0
0,22,1,5,41920.844,0,0
1,44,1,5,41970.77,0,1
1,48,1,5,126191.74,0,1
1,24,1,5,75082.883,0,1
0,48,0,5,28196.012,0,0
0,47,0,5,15226.137,5150,0
1,32,0,5,81399.477,0,0
0,43,0,5,27779.531,0,1
1,25,1,5,22953.756,5150,0
0,40,0,5,46093.629,0,0
0,31,1,5,35999.68,0,0
1,28,1,5,25320.799,5150,1
0,34,1,5,21366.666,5150,1
1,36,0,5,38749.523,0,0
0,37,1,5,43269.336,0,0
1,33,0,5,85913.344,0,0
0,36,0,5,63984.352,0,0
0,22,0,5,36364.16,0,0
1,48,0,5,35679.047,0,1
0,25,1,5,24595.697,5150,0
1,42,0,5,64442.539,0,1
1,46,1,5,46659.121,0,0
0,46,1,5,37522.383,0,0
0,40,0,5,40756.465,0,1
0,24,0,5,60856.07,0,1
0,24,0,5,29260.359,0,1
0,48,0,5,55001.113,0,0
1,24,0,5,27799.459,0,1
0,52,0,5,55624.402,0,1
1,32,0,5,69012.578,0,1
1,21,1,5,32307.008,0,0
1,38,0,5,41951.922,0,0
0,43,0,5,60878.707,0,1
0,20,0,5,26764.836,0,1
0,42,0,5,62798.266,0,1
1,23,0,5,30569.201,0,0
0,39,0,5,13425.132,5150,0
1,28,1,5,35498.113,0,0
1,43,1,5,36200.184,0,1
1,50,0,5,27369.121,0,0
